season,date,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_won,decade
2000,1999-10-01,DAL,PIT,1575.96304138585,1517.89115849546,0.650698684356224,0.349301315643776,0.224757924636337,1.37990560748928,0.844852317147052,1,2000
2000,1999-10-01,EDM,NYR,1494.5710498045,1485.25599263116,0.584541467576876,0.415458532423124,0.233212000234743,1.26597285051474,0.967239149720003,0,2000
2000,1999-10-02,STL,ARI,1525.43409253212,1499.82660267054,0.607122255092348,0.392877744907652,0.23036260514969,1.30474885100696,0.925613754142732,0,2000
2000,1999-10-02,VAN,NYR,1443.25089122847,1485.66179167553,0.510919855531707,0.489080144468293,0.242420031174086,1.14040253493204,1.10201749624204,1,2000
2000,1999-10-02,TBL,NYI,1416.87310559299,1461.29049135445,0.508033336360032,0.491966663639968,0.242782151812679,1.13550739793868,1.107274753874,1,2000
2000,1999-10-02,FLA,WSH,1479.57050716141,1482.30755729021,0.567600380426673,0.432399619573327,0.235335527099696,1.23695975324334,0.998375773856353,1,2000
2000,1999-10-02,MTL,TOR,1488.8819116038,1518.39732441245,0.5294455789351,0.4705544210649,0.240101492626335,1.1718719767298,1.06822951589653,0,2000
2000,1999-10-02,NSH,LAK,1423.80784188356,1477.20346804477,0.495113456722805,0.504886543277195,0.243177267068797,1.11300384321957,1.13017342384923,0,2000
2000,1999-10-02,PHI,OTT,1524.66123893799,1529.11937486447,0.565167203961509,0.434832796038491,0.235639864343125,1.23279834899347,1.00284151534966,0,2000
2000,1999-10-02,SJS,CGY,1500.11541893661,1476.57985006549,0.604273779247648,0.395726220752352,0.230723607047517,1.29985093955056,0.930872667496956,1,2000
2000,1999-10-02,WPG,NJD,1380.0,1548.89272600677,0.33527963211711,0.664720367882889,0.222911461251673,0.818733052762746,1.40417840848893,0,2000
