season,date,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_won,decade
1990,1989-10-05,VAN,EDM,1494.5192672838,1525.39007185427,0.527501341473551,0.472498658526449,0.240344469784293,1.16856512250443,1.07177934727986,0,1990
1990,1989-10-05,BOS,PIT,1536.71959087965,1508.32556529237,0.610941688906047,0.389058311093953,0.229877716482396,1.31131921394487,0.918558502537527,1,1990
1990,1989-10-05,BUF,COL,1508.86424583884,1463.1232690824,0.63439757253136,0.36560242746864,0.226875272007215,1.35174129524117,0.87513397676605,1,1990
1990,1989-10-05,CGY,DET,1605.08826595523,1488.95745850091,0.722385566702632,0.277614433297368,0.214977859332326,1.50445208999529,0.710525769337037,1,1990
1990,1989-10-05,CHI,STL,1484.76038003643,1486.77637535196,0.568618806462596,0.431381193537404,0.235208104869287,1.23870196593338,0.996506138935912,0,1990
1990,1989-10-05,CAR,MTL,1504.72228661935,1594.64628118043,0.442796312465354,0.557203687534646,0.236635158001252,1.01744660756935,1.2191885504319,0,1990
1990,1989-10-05,LAK,TOR,1517.64973958033,1443.48019249949,0.671455923345942,0.328544076654058,0.222014959839316,1.41585354667568,0.806161413163637,1,1990
1990,1989-10-05,DAL,NYI,1460.08403608379,1477.5720588551,0.546652402771354,0.453347597228646,0.237952745113866,1.20118011079404,1.03677263431983,1,1990
1990,1989-10-05,PHI,NJD,1526.49802593927,1475.8654895706,0.640903431027926,0.359096568972074,0.22603365664381,1.36297477262886,0.863058884014953,0,1990
1990,1989-10-06,ARI,NYR,1464.69793993256,1487.07480848692,0.539669331401313,0.460330668598687,0.238824561190597,1.18927693273328,1.04954762845731,0,1990
1990,1989-10-06,WSH,PHI,1534.99496818017,1519.49524186165,0.593160613967132,0.406839386032868,0.232127479123383,1.28075982902218,0.951367650101205,1,1990
1990,1989-10-07,WSH,CHI,1537.99493160652,1478.18958968415,0.652963293449801,0.347036706550199,0.224461398976547,1.38382293154807,0.840638467428474,0,1990
1990,1989-10-07,STL,TOR,1493.34716570424,1441.12293961089,0.643009412776649,0.356990587223351,0.225760276184665,1.36661311912017,0.859147157064498,0,1990
1990,1989-10-07,VAN,DET,1489.60137818473,1486.58562548984,0.575709102714069,0.424290897285931,0.2343202427602,1.25083815148112,0.98348209127908,1,1990
1990,1989-10-07,NJD,PIT,1482.86827364821,1506.51607713484,0.537851302488108,0.462148697511892,0.239051562603446,1.18617997327158,1.05287158933186,0,1990
1990,1989-10-07,MTL,BUF,1598.65781965771,1510.55089538919,0.688905495903356,0.311094504096644,0.219659486589104,1.44614585085727,0.773513635731832,1,1990
1990,1989-10-07,LAK,EDM,1520.00699246893,1530.30796095335,0.556884153612813,0.443115846387187,0.236675074074281,1.2186427829928,1.01803229108148,0,1990
1990,1989-10-07,CAR,DAL,1500.71074814207,1462.23898455368,0.624638708485535,0.375361291514465,0.228130058806144,1.33490861047781,0.89322144832833,0,1990
1990,1989-10-07,CGY,NYI,1607.4600989663,1475.4171103852,0.740375989369086,0.259624010630914,0.212352031952688,1.53588366493935,0.676468367013334,1,1990
1990,1989-10-07,COL,BOS,1461.43661953205,1538.52907903718,0.461089651102103,0.538910348897897,0.23891932639956,1.05093539975264,1.18798392664692,1,1990
1990,1989-10-08,LAK,DET,1517.26480679703,1483.43840527499,0.618348318408753,0.381651681591247,0.228934481737635,1.3240698667469,0.904864614990739,1,1990
1990,1989-10-08,COL,CAR,1466.48065287988,1495.74322072445,0.529808174510827,0.470191825489173,0.240056184442206,1.1724888046045,1.0675673798377,0,1990
1990,1989-10-08,ARI,PHI,1459.64547732541,1516.49527843531,0.490143620800381,0.509856379199619,0.242553413389183,1.10395464671388,1.1385987666753,1,1990
1990,1989-10-08,CHI,NYR,1481.52106456142,1492.12727109407,0.55645052312912,0.44354947687088,0.236729241082318,1.21790217730034,1.01882706378198,0,1990
1990,1989-10-08,BUF,DAL,1507.52261802375,1467.2065119713,0.6271246863431,0.3728753136569,0.227811232474684,1.33919455744976,0.888616675024921,0,1990
