season,date,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_won,decade
1930,1929-11-14,DET,BOS,1472.25424546225,1521.10286451806,0.50165696430833,0.49834303569167,0.243583180230787,1.1247019100963,1.11888127013449,0,1930
1930,1929-11-14,MTM,NYR,1487.38198254506,1496.24918048954,0.558919841431304,0.441080158568696,0.236420754107464,1.22212018657326,1.01430056753421,0,1930
1930,1929-11-14,TOR,CHI,1498.59400361625,1409.43402426286,0.690203154390636,0.309796845609364,0.219482247630165,1.44840121676435,0.771081030865815,0,1930
1930,1929-11-14,OTS,MTL,1493.86044927089,1532.13002346523,0.516875028105491,0.483124971894509,0.241673786962466,1.15050869774486,1.0911650892176,0,1930
1930,1929-11-16,PTP,MTM,1441.71028128965,1484.62780851465,0.510191086056292,0.489808913943708,0.242511430020903,1.13916643227006,1.10334499775085,0,1930
1930,1929-11-16,OTS,NYA,1493.77944913598,1461.44502408624,0.61631943532659,0.38368056467341,0.229193265406545,1.3205758721437,0.90861739326284,1,1930
1930,1929-11-16,MTL,CHI,1532.21102360014,1410.34699940394,0.728955337344758,0.271044662655242,0.21402905579026,1.51592210791461,0.698106947875652,0,1930
1930,1929-11-16,TOR,BOS,1497.68102847517,1525.73876850948,0.531535534654392,0.468464465345608,0.239840367431578,1.17542775880591,1.06441260862567,0,1930
1930,1929-11-17,NYR,DET,1499.00335451996,1467.61834147084,0.61502624879786,0.38497375120214,0.229358048121665,1.31834932574952,0.911008722372147,0,1930
1930,1929-11-19,NYA,CHI,1459.66384510591,1411.44598502319,0.637698173824243,0.362301826175757,0.226448836343344,1.35743917459105,0.869009661752289,0,1930
1930,1929-11-19,MTM,MTL,1489.35626602458,1531.11203798088,0.511862171601849,0.488137828398151,0.242301876362643,1.14200105494816,1.10030082141449,1,1930
1930,1929-11-19,DET,OTS,1468.17046746507,1495.56062811631,0.532492319764881,0.467507680235119,0.239720843234224,1.1770559748542,1.06266486838002,0,1930
1930,1929-11-19,BOS,NYR,1528.3332170871,1498.45122852573,0.612975671025209,0.387024328974791,0.229619087539069,1.31481951532503,0.914799572214038,1,1930
1930,1929-11-19,PTP,TOR,1436.98182377972,1495.08657989755,0.488338433561723,0.511661566438277,0.242327027350506,1.10066629352794,1.14166073382257,1,1930
1930,1929-11-21,CHI,OTS,1418.40512682392,1499.65777899402,0.455144733960556,0.544855266039444,0.238177108058916,1.04006151949706,1.19811558856186,0,1930
1930,1929-11-21,NYR,MTM,1496.65245782666,1494.40773175118,0.574624583811263,0.425375416188737,0.234456140941328,1.24898104615345,0.985475094787879,1,1930
1930,1929-11-21,MTL,TOR,1526.06057225428,1489.28944678166,0.622340588241016,0.377659411758984,0.228424321797845,1.33094777148365,0.897476550314195,1,1930
1930,1929-11-23,TOR,OTS,1487.539860418,1501.82257908331,0.551220985877588,0.448779014122412,0.237382340154788,1.20897418433991,1.02840815581487,0,1930
1930,1929-11-23,PTP,NYR,1442.77895689561,1498.65546356982,0.491543833452246,0.508456166547754,0.2427290885819,1.10650476879447,1.13622431978743,0,1930
1930,1929-11-23,MTM,BOS,1492.40472600802,1530.13198778617,0.517654547725608,0.482345452274392,0.241576181229219,1.15183226784494,1.08974391338427,0,1930
1930,1929-11-24,NYA,MTL,1452.70470330518,1527.81015861794,0.463933097022685,0.536066902977315,0.239274386519274,1.05613327338855,1.18314111313072,0,1930
1930,1929-11-24,CHI,DET,1416.24032673463,1464.07331658736,0.503118537849277,0.496881462150723,0.243399428061906,1.1271777394006,1.1162216886613,1,1930
1930,1929-11-26,BOS,MTM,1532.64669285501,1489.89002093917,0.630403990346983,0.369596009653017,0.227389821738153,1.3448503514441,0.882539470294055,0,1930
1930,1929-11-26,NYR,TOR,1502.38514013529,1481.71108705921,0.600328141776003,0.399671858223997,0.231222835165024,1.29306954374623,0.938153291418792,0,1930
1930,1929-11-26,DET,OTS,1458.91614068619,1507.6513524421,0.501820168557516,0.498179831442484,0.243562657412048,1.12497834073025,1.1185843166818,0,1930
1930,1929-11-26,MTL,PTP,1530.02329543611,1439.04928033015,0.692431537199672,0.307568462800328,0.219177169672489,1.45227505955644,0.766902110116051,1,1930
1930,1929-11-28,CHI,NYR,1421.39750263579,1499.38276839465,0.459812838901642,0.540187161098358,0.238759907545565,1.04860071444443,1.19015919310114,0,1930
1930,1929-11-28,MTM,DET,1497.34142418389,1456.49145549855,0.627843030847393,0.372156969152607,0.22771900377679,1.34043327595881,0.887285727817982,0,1930
1930,1929-11-28,NYA,OTS,1450.49156648701,1510.07603762975,0.486210335089541,0.513789664910459,0.242060280698998,1.09678874068755,1.14527154001145,1,1930
1930,1929-11-30,PTP,BOS,1435.41319442946,1525.19528961029,0.442997858585709,0.55700214141429,0.236660335222337,1.01781603067808,1.21884430454425,0,1930
1930,1929-11-30,TOR,DET,1484.71345879986,1459.66377164419,0.606356096051911,0.393643903948089,0.230459755157462,1.30343126982693,0.927028485330535,1,1930
1930,1929-11-30,OTS,MTM,1507.58339611992,1494.16910803825,0.590260406423096,0.409739593576904,0.232492780365378,1.27578231018267,0.956710470182711,0,1930
1930,1929-11-30,MTL,NYA,1533.65938133681,1452.98420799684,0.679663706493756,0.320336293506244,0.220913242188842,1.43009394217673,0.79081930001211,1,1930
1930,1929-12-01,CHI,BOS,1419.20706088445,1529.71044264948,0.413798253656861,0.586201746343139,0.233003346600369,0.964183475994654,1.26881987060572,1,1930
1930,1929-12-01,DET,NYR,1457.83007487254,1501.57321014599,0.50900337887062,0.49099662112938,0.24266042540393,1.13715220669639,1.10550821870754,1,1930
1930,1929-12-03,TOR,NYA,1486.54715557151,1450.69270140795,0.62109957269539,0.37890042730461,0.228583045073129,1.32880935884358,0.899773686229552,1,1930
1930,1929-12-03,MTM,PTP,1497.11034099817,1430.89804139027,0.661272883476011,0.338727116523989,0.223367837883725,1.39820651060257,0.825161327281151,1,1930
1930,1929-12-03,BOS,MTL,1525.11412699988,1535.95088792569,0.556122933457614,0.443877066542386,0.236770160529048,1.21734271121563,1.01942744931342,1,1930
1930,1929-12-05,PTP,CHI,1429.35014450308,1423.80337653404,0.579264030737807,0.420735969262193,0.233874520111516,1.25692748438046,0.976947035731053,0,1930
1930,1929-12-05,OTS,TOR,1504.64216316,1490.91723883546,0.590692809924077,0.409307190075923,0.232438341564942,1.27652430430001,0.955914037264934,1,1930
1930,1929-12-05,MTL,MTM,1532.63655390159,1498.65823788536,0.618554671177895,0.381445328822105,0.228908143660312,1.32442528448435,0.904482859175957,0,1930
1930,1929-12-05,DET,NYA,1460.19378500808,1446.322618144,0.590896330017578,0.409103669982422,0.232412715731496,1.27687355499149,0.955539160740003,1,1930
1930,1929-12-07,TOR,MTL,1485.90155139867,1529.52209311916,0.509179746842376,0.490820253157624,0.242638297325098,1.13745128420359,1.10518701312151,0,1930
1930,1929-12-07,BOS,DET,1528.42846102398,1462.1095751739,0.66141030176678,0.33858969823322,0.223349677521138,1.39844450344593,0.824905174075209,1,1930
1930,1929-12-07,MTM,OTS,1501.77269866779,1509.65785059679,0.560313026455264,0.439686973544736,0.236246669229547,1.22450063591409,1.01174603331546,0,1930
1930,1929-12-08,NYR,PTP,1499.20950001045,1423.85106290791,0.672963910113013,0.327036089886987,0.221813330329707,1.41846878446186,0.803344545867844,1,1930
1930,1929-12-08,CHI,NYA,1429.30245812921,1444.40682797817,0.550050662490946,0.449949337509054,0.237528468582027,1.20697710205992,1.03055136652211,1,1930
1930,1929-12-10,MTL,DET,1531.98849555459,1460.56238238142,0.667962671961696,0.332037328038304,0.222480731529058,1.40979725156031,0.812683479968751,1,1930
1930,1929-12-10,BOS,PTP,1529.97565381646,1420.64894951358,0.714462722948406,0.285537277051594,0.216107844836133,1.49063229146081,0.725475553375323,1,1930
1930,1929-12-10,NYA,TOR,1441.04027664494,1483.43514896325,0.510942910837894,0.489057089162106,0.242417139975141,1.14044164251503,1.10197549746011,1,1930
1930,1929-12-12,OTS,BOS,1509.94735312377,1531.25502319244,0.541197968118718,0.458802031881282,0.238633706482142,1.1918815656468,1.04675214083534,0,1930
1930,1929-12-12,CHI,MTM,1432.66900946244,1501.4831961408,0.472950643507596,0.527049356492404,0.240400964558137,1.07260446068571,1.16779650387243,1,1930
1930,1929-12-12,NYR,MTL,1502.41161340478,1534.37382185907,0.525935171274709,0.474064828725291,0.24054024473396,1.16590201247076,1.0746382322632,1,1930
1930,1929-12-14,MTL,OTS,1529.07055844207,1507.29692023141,0.601845889776922,0.398154110223078,0.231030909128575,1.29567768561196,0.935353223516615,1,1930
1930,1929-12-14,TOR,NYR,1481.08231866419,1507.71487682178,0.533577837607779,0.466422162392221,0.239585250605307,1.17890354588017,1.06068170472514,1,1930
